lat,long,period,stress,chem_ph,chem_cond,chem_turb,chem_doc,chem_calcium,chem_ammonia_n,chem_nitrate_n,chem_silica,Ablabesmyia,Acentrella.Acerpenna.Amercaenis.Americabaetis.Anafroptilum.Anthopotamus.Apobaetis.Attenella.Baetis.Baetisca.Barbaetis.Brachycercus.Caenis.Callibaetis.Campsurus.Caudatella.Centroptilum.Choroterpes.Cinygma.Cinygmula.Cloe.Cloeon.Dannella.Dentatella.Diphetor.Drunella.Ecdyonurus.Ecdyurus.Epeorus.Ephemera.Ephemerella.Ephoron.Eurycaenis.Eurylophella.Euthyplocia.Fallceon.Habrophlebia.Habrophlebiodes.Heptagenia.Heterocloeon.Hexagenia.Iron.Ironodes.Iswaeon.Labiobaetis.Leptophlebia.Leucrocuta.Litobrancha.Maccaffertium.Matriella.Neochoroterpes.Nixe.Palingenia.Paracloeodes.Paraleptophlebia.Penelomax.Plauditus.Potamanthus.Procloeon.Pseudocloeon.Raptoheptagenia.Rhithrogena.Serratella.Sparbarus.Stenacron.Stenonema.Susperatus.Teloganopsis.Timpanoga.Tsalia,Argia,Ceratopsyche.Hydropsyche,Chironomus.Einfeldia.Glyptotendipes,Cricotopus.Orthocladius,Cryptochironomus,Dero,Dicranota,Helicopsyche,Hyalella,Krenopsectra.Micropsectra.Tanytarsus,Labrundinia.Nilotanypus,Larsia,Microtendipes,Neostempellina.Stempellina,Oecetis,Pagastia,Paracladopelma,Paramerina.Zavrelimyia,Paratanytarsus,Phaenopsectra.Tribelos,Physa,Polypedilum,Procladius,Rhyacophila,Sialis,Simulium,Thienemannimyia,community,community_size
40.3167,-123.9976,2000 - 2005,low,7.88,181,0.582,0.91,820.9,0.5,1.4,15.13,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0,4
40.3197,-84.6303,2010 - 2015,high,7.94,543,109.86,8.42,60.34,0.166,23.538,2.27,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,2
40.3197,-84.6303,2015 - 2020,high,8.13,557.1,311,8.54,60.406,0.269,13.9022,9.663,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,3
40.3294,-116.7218,2000 - 2005,low,8.47,516,0.384,1.36,2115.7,0.4,0,22.85,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,4
40.3314,-93.6732,2010 - 2015,high,8.18,549,1.46,4.69,85.88,0.014,0.008,11.203,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,6
40.3326,-101.0526,2015 - 2020,low,8.42,619.1,6.34,1.58,62.573,0.038,3.3619,53.982,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
40.3391,-110.3033,2010 - 2015,low,7.73,64.8,0.72,2.88,8.312,0.003,0.002,2.175,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1,5
40.3391,-110.3033,2015 - 2020,low,8.18,199.5,0.78,2.71,22.962,0.005,0.0026,3,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1,6
40.3454,-104.8756,2010 - 2015,high,8.05,1066,26.8,5.32,102.6,0.036,1.553,6.572,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,4
40.3464,-83.6719,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_1,7
40.3562,-106.4882,2005 - 2010,low,8.2,309.63,1.75,4.97,41.27,0.014,0.00483,12.862,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,3
40.3574,-98.1304,2005 - 2010,low,8.59,465.74,12.18,3.55,63.25,0.022,0.57302,26.238,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
40.3574,-98.1304,2010 - 2015,low,8.21,461,43.61,4.66,62.31,0.035,2.332,29.949,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1,6
40.3574,-98.1304,2015 - 2020,low,8.2,551,13.63,2.69,78.384,0.026,2.4681,36.014,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
40.3574,-78.4303,2000 - 2005,low,7.67,197,1.81,1.52,823.6,0.7,35,4.23,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
40.3642,-75.2729,2015 - 2020,high,7.74,374,6.15,3.66,22.165,0.071,0.1822,6.514,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0_1_0_0_1_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_1_1_1_0_0_0_1,8
40.3683,-80.7569,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,4
40.3706,-96.8898,2015 - 2020,high,8.26,793.2,41.93,4.61,67.11,0.159,2.1118,32.395,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,3
40.3726,-89.4075,2005 - 2010,high,8.2,722.56,12.57,1.64,90.01,0.025,7.68923,13.526,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0_1_0_0_1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_1,7
40.3726,-89.4075,2010 - 2015,high,8.19,691,23.77,2.54,87.77,0.041,6.454,13.07,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.3731,-81.2133,2005 - 2010,low,8.29,531.82,21.01,3.92,60.39,0.013,0.00096,6.311,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1_1_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1,6
40.3731,-81.2133,2015 - 2020,low,7.75,167.5,28.85,3.59,20.901,0.035,0.3825,11.154,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_1_0_0_0_0_0,4
40.3732,-81.2133,2010 - 2015,low,7.74,469,16.44,3.15,60.92,0.022,0,8.774,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,3
40.3746,-91.3189,2005 - 2010,high,7.97,438.23,9.7,4.42,47.13,0.019,1.38041,16.023,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0_1_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,5
40.3746,-91.3188,2000 - 2005,high,7.79,580,2.57,2.95,2452.8,3.1,19.5,6.99,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0,2
40.3766,-75.5307,2000 - 2005,low,7.98,222,1.01,2.28,1039.5,0.6,176,15.75,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0,3
40.3767,-75.5303,2005 - 2010,low,8.04,243.44,1.92,1.89,23.69,0.012,1.71,16.155,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.3866,-115.716,2000 - 2005,low,7.87,1140,2.12,5.54,2554.4,0.8,12.9,23.6,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0,5
40.3866,-106.077,2000 - 2005,low,7.41,124,8.53,6.43,549,0.7,0,7.52,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,3
40.3931,-85.503,2010 - 2015,high,8.19,688,10.74,2.64,94.66,0.024,0.203,15.483,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0_1_0_1_0_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,6
40.3945,-103.4773,2010 - 2015,low,8.71,1409,14.1,4.05,131.8,0.014,1.919,11.349,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
40.3946,-82.5034,2005 - 2010,high,8.35,431.3,11.3,3.26,51.93,0.016,1.00325,6.445,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0,5
40.3949,-116.1207,2005 - 2010,low,8.97,453.7,6.39,0.93,27.93,0.008,0,22.854,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0,5
40.3973,-99.7715,2015 - 2020,low,7.93,759.5,44.24,2.05,106.876,0.02,2.9593,59.025,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_1,5
40.4013,-94.6793,2000 - 2005,high,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,4
40.4102,-118.3154,2005 - 2010,low,8.71,1036.56,29.2,5.63,43.24,0.017,0.01902,32.532,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0,3
40.4111,-116.9237,2015 - 2020,low,8.54,395.6,0.45,0.82,51.21,0.005,0.0095,15.14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,2
40.4141,-104.9937,2015 - 2020,high,8.11,363.1,20.53,4.66,37.384,0.021,0.0273,5.428,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0_1_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
40.4187,-87.5256,2010 - 2015,high,8.06,674,1.58,2.87,88.41,0.037,0.14,14.074,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0,3
40.4223,-74.0978,2015 - 2020,high,7.51,300.81,10.58,2.11,20.403,0.147,0.7313,11.539,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_1_0_0_0_0_0,4
40.4268,-94.9443,2015 - 2020,high,8.32,547.6,10.45,3.49,84.699,0.028,0.2839,16.454,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
40.4319,-101.6268,2005 - 2010,low,8.09,425.66,17.53,3.56,45.38,0.029,0.42638,42.76,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.4324,-106.119,2000 - 2005,low,7.8,103,2.56,4.63,634.2,1.1,1.4,7.43,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.4337,-120.7244,2000 - 2005,low,7.76,192,2.82,1.2,949.3,0.4,0,39.03,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0_1_1_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,6
40.443,-86.4441,2000 - 2005,high,7.98,744,1.41,3.92,5039,2.6,244.3,10.01,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_1_0_0_0_0_0,5
40.443,-86.4441,2005 - 2010,high,8.205,622.8,10.705,3.16,73.815,0.0515,4.75758,10.043,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0,2
40.4439,-107.9104,2000 - 2005,low,8.66,493,2.88,4.08,1779.9,0.6,0,0.92,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0,4
40.4459,-122.9464,2000 - 2005,low,8.27,289,0.092,0.67,2176.1,0.2,0,19.04,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
40.4486,-82.2944,2000 - 2005,high,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
40.4491,-74.9138,2010 - 2015,high,7.77,201,7.22,1.98,16.94,0.014,1.557,19.107,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0_1_0_1_1_0_0_0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_1,8
40.4535,-88.4448,2015 - 2020,high,8.29,630.8,4.05,1.37,73.19,0.034,11.6011,9.271,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
40.4654,-74.5552,2010 - 2015,high,7.7,797,2.76,2.77,84.31,0.043,1.05,11.983,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0,3
40.4834,-93.1306,2000 - 2005,high,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
40.4877,-93.4984,2010 - 2015,high,8.28,485,3.86,5.07,73.68,0.011,0.004,12.591,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
40.4877,-93.4984,2015 - 2020,high,8.09,388.3,14.41,4.4,48.377,0.022,0.0042,9.849,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0,4
40.4883,-123.9078,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.4885,-123.028,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
40.4901,-124.0023,2000 - 2005,low,8.12,440,2.4,4.7,1918.2,0.5,10.7,18.13,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,3
40.4902,-123.6127,2000 - 2005,low,7.71,164,0.17,0.67,1022.8,0.4,0,8.46,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,5
40.4928,-112.5816,2010 - 2015,low,8.18,183.7,2.28,1.28,23.04,0.006,0.254,7.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.501,-100.3196,2015 - 2020,low,8.33,500.54,67.65,2.85,65.969,0.008,2.0805,58.318,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
40.5029,-105.9233,2010 - 2015,low,7.89,126.9,0.33,1.1,15.87,0.001,0.12,6.3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0,4
40.5035,-105.8927,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.506,-74.7486,2005 - 2010,high,8.13,337.85,2.42,2.26,25.44,0.018,0.89088,6.131,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0_1_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0,5
40.5127,-89.3324,2000 - 2005,high,7.89,790,3.26,2.56,4498.6,1.7,783.4,12.67,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0_1_0_0_1_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_1_1_0_0_1_0,8
40.515,-83.0257,2005 - 2010,high,8.29,680.52,20.52,4.82,83.63,0.02,0.29432,7.246,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0_1_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1,4
40.5216,-79.399,2005 - 2010,low,8.07,1239.16,1.57,1.45,134.4,0.006,0.19456,5.209,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
40.5216,-79.399,2010 - 2015,low,8.02,858,1.83,1.36,85.76,0.03,0.538,9.559,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0_0_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
40.5216,-79.399,2015 - 2020,low,8.66,663.5,2.57,1.59,71.87,0.009,0.1974,5.928,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0_1_0_1_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
40.5225,-97.6906,2005 - 2010,high,7.73,611.93,23.03,8.28,61.1,0.188,0.13631,33.261,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,2
40.5322,-111.9167,2000 - 2005,high,7.84,2148,19.6,3.27,5049.9,0.9,64.3,31.2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,3
40.5449,-84.9255,2005 - 2010,high,8.34,802.74,22.29,7.03,81.05,0.032,0.07914,5.153,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_1_1_0_0_0_0,5
40.573,-76.4836,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0,2
40.5747,-116.4405,2010 - 2015,low,9.04,453,1.02,2.77,18.6,0.004,0,29.2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1,3
40.5747,-116.4405,2015 - 2020,low,8.45,585.1,2.43,2.87,38.375,0.011,NA,27.261,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,4
40.5768,-89.2938,2015 - 2020,high,8.28,584.9,18.51,3.25,55.735,0.056,0.4545,10.679,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0_1_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,5
40.5785,-89.9375,2000 - 2005,low,7.81,596,5.7,3.13,3434.5,4.3,5.7,7.21,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
